date,category,period,metric,mw,time_from,time_to,frequency_hz,classification,source_sha256
2024-04-16,minimum,Night,Consumption,4074,05:00,05:30,49.94,official_observed_reference,7e5e7d8210ae2325f36febd0dc752f48aa4a984ee64c0c5319bcd4f806d1e24d
2024-04-16,minimum,Day,Generation,438,08:00,08:30,49.98,official_observed_reference,7e5e7d8210ae2325f36febd0dc752f48aa4a984ee64c0c5319bcd4f806d1e24d
2024-04-16,minimum,Day,Consumption,3854,09:00,09:30,50.06,official_observed_reference,7e5e7d8210ae2325f36febd0dc752f48aa4a984ee64c0c5319bcd4f806d1e24d
2024-04-17,maximum,Day,Generation,834,16:00,16:30,50.13,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,maximum,Day,Consumption,4802,15:30,16:00,50.00,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,maximum,Evening,Generation,1577,22:00,22:30,50.04,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,maximum,Evening,Consumption,5483,22:00,22:30,50.04,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,maximum,Morning,Generation,917,06:00,06:30,50.08,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,maximum,Morning,Consumption,4086,05:30,06:00,50.07,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,minimum,Night,Generation,610,18:00,18:30,50.12,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,minimum,Night,Consumption,4074,05:00,05:30,49.96,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,minimum,Day,Generation,367,08:00,08:30,49.98,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-17,minimum,Day,Consumption,3906,09:00,09:30,50.01,official_observed_reference,c51cb8c964191331201317f502029349bd5d3619222e267c6e4a5031983db0a1
2024-04-18,maximum,Day,Generation,900,16:30,17:00,50.04,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,maximum,Day,Consumption,4721,15:00,15:30,49.96,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,maximum,Evening,Generation,1504,22:00,22:30,50.05,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,maximum,Evening,Consumption,5355,22:00,22:30,50.05,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,maximum,Morning,Generation,923,06:00,06:30,50.01,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,maximum,Morning,Consumption,4052,05:00,05:30,50.02,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,minimum,Night,Generation,671,18:00,18:30,50.11,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,minimum,Night,Consumption,4052,05:00,05:30,50.02,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,minimum,Day,Generation,360,11:00,11:30,50.03,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-18,minimum,Day,Consumption,3946,09:00,09:30,49.95,official_observed_reference,fa1af46c8dc5e393db44e48526c380c64c646232e9a6e5f39a7287c9ddfac5f8
2024-04-19,maximum,Day,Generation,885,17:30,18:00,50.03,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,maximum,Day,Consumption,4828,15:00,15:30,50.04,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,maximum,Evening,Generation,1633,22:00,22:30,50.04,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,maximum,Evening,Consumption,5434,22:00,22:30,50.04,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,maximum,Morning,Generation,764,06:00,06:30,50.07,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,maximum,Morning,Consumption,4057,05:00,05:30,50.00,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,minimum,Night,Generation,659,05:00,05:30,50.00,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,minimum,Night,Consumption,4057,05:00,05:30,50.00,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,minimum,Day,Generation,297,08:00,08:30,50.04,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-19,minimum,Day,Consumption,3947,09:00,09:30,50.11,official_observed_reference,f2739cfa0615aee7db9d78aeecbf4233faf70a3e47867bbf63db2968562e8415
2024-04-20,maximum,Day,Generation,573,17:30,18:00,50.15,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,maximum,Day,Consumption,4593,15:00,15:30,50.07,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,maximum,Evening,Generation,1536,22:00,22:30,50.01,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,maximum,Evening,Consumption,5288,22:30,23:00,49.95,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,maximum,Morning,Generation,522,06:30,07:00,50.11,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,maximum,Morning,Consumption,3987,05:00,05:30,49.98,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,minimum,Night,Generation,492,05:00,05:30,49.98,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,minimum,Night,Consumption,3987,05:00,05:30,49.98,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,minimum,Day,Generation,235,08:00,08:30,49.99,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-20,minimum,Day,Consumption,3860,09:00,09:30,49.93,official_observed_reference,134a620228aa8993e5c65769ba69ece4dcabf249ff0fa6ec373728c9c5b2cc49
2024-04-21,maximum,Day,Generation,303,15:00,15:30,50,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,maximum,Day,Consumption,4057,15:00,15:30,50.00,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,maximum,Evening,Generation,1458,22:00,22:30,49.99,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,maximum,Evening,Consumption,5097,22:30,23:00,50.04,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,maximum,Morning,Generation,537,05:00,05:30,49.97,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,maximum,Morning,Consumption,3940,05:00,05:30,49.97,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,minimum,Night,Generation,226,17:30,18:00,50.03,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,minimum,Night,Consumption,3773,18:00,18:30,49.96,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,minimum,Day,Generation,140,07:30,08:00,50.09,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-21,minimum,Day,Consumption,3294,10:30,11:00,49.98,official_observed_reference,25dc153f807db4ecc113ab74769f59e1409f7a12c283c535862dff654f859c75
2024-04-22,maximum,Day,Generation,647,15:30,16:00,50.1,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,maximum,Day,Consumption,4714,15:30,16:00,50.10,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,maximum,Evening,Generation,1459,22:00,22:30,50.02,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,maximum,Evening,Consumption,5289,22:30,23:00,50.05,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,maximum,Morning,Generation,493,06:30,07:00,50.06,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,maximum,Morning,Consumption,3869,05:00,05:30,50.06,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,minimum,Night,Generation,369,05:00,05:30,50.06,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,minimum,Night,Consumption,3784,04:30,05:00,49.95,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,minimum,Day,Generation,203,07:30,08:00,50.09,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-22,minimum,Day,Consumption,3849,09:00,09:30,50.01,official_observed_reference,bb3afb7f845c0d0876d322e9f83a83b89e06b6f85cc084c6f68f925c232b21ea
2024-04-23,maximum,Day,Generation,720,16:30,17:00,50.08,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,maximum,Day,Consumption,4782,14:30,15:00,50.04,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,maximum,Evening,Generation,1455,22:00,22:30,50.05,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,maximum,Evening,Consumption,5424,22:30,23:00,50.02,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,maximum,Morning,Generation,475,05:30,06:00,50.03,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,maximum,Morning,Consumption,3893,05:30,06:00,50.03,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,minimum,Night,Generation,400,04:30,05:00,50.02,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,minimum,Night,Consumption,3882,05:00,05:30,50.04,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,minimum,Day,Generation,262,08:00,08:30,50.02,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-23,minimum,Day,Consumption,3821,09:00,09:30,50.10,official_observed_reference,90336efae7a90d8635cc6c8aee4eeeb8764e162e6715d1b99cfa88c420e97839
2024-04-24,maximum,Day,Generation,929,16:30,17:00,50.07,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,maximum,Day,Consumption,4810,15:00,15:30,49.90,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,maximum,Evening,Generation,1564,22:00,22:30,50.04,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,maximum,Evening,Consumption,5454,22:00,22:30,50.04,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,maximum,Morning,Generation,592,05:00,05:30,50,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,maximum,Morning,Consumption,4004,05:00,05:30,50.00,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,minimum,Night,Generation,570,18:00,18:30,50.14,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,minimum,Night,Consumption,4004,04:30,05:00,50.06,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,minimum,Day,Generation,275,07:30,08:00,50.22,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-24,minimum,Day,Consumption,3945,09:00,09:30,49.94,official_observed_reference,388c05183443dbf8d7b59d325dadf74db2b2dd721fc4c8c56cedce4e15b92f4f
2024-04-25,maximum,Day,Generation,974,17:00,17:30,50.09,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,maximum,Day,Consumption,4927,15:30,16:00,50.10,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,maximum,Evening,Generation,1647,22:00,22:30,49.99,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,maximum,Evening,Consumption,5559,22:30,23:00,49.95,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,maximum,Morning,Generation,516,05:00,05:30,50.04,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,maximum,Morning,Consumption,3971,05:00,05:30,50.04,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,minimum,Night,Generation,516,05:00,05:30,50.04,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,minimum,Night,Consumption,3945,04:00,04:30,50.00,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,minimum,Day,Generation,324,08:00,08:30,49.97,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-25,minimum,Day,Consumption,3899,09:00,09:30,50.01,official_observed_reference,e53f591ba296d12517939e8dfadb91d5f81d83fdfe5e477991022f3b30729a8a
2024-04-26,maximum,Day,Generation,506,15:00,15:30,50.14,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,maximum,Day,Consumption,4359,15:30,16:00,50.03,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,maximum,Evening,Generation,1627,22:00,22:30,50.03,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,maximum,Evening,Consumption,5608,22:30,23:00,50.03,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,maximum,Morning,Generation,1019,06:00,06:30,50.01,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,maximum,Morning,Consumption,4196,05:00,05:30,49.92,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,minimum,Night,Generation,498,17:30,18:00,50.01,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,minimum,Night,Consumption,4103,18:00,18:30,50.13,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,minimum,Day,Generation,199,08:00,08:30,50.00,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-26,minimum,Day,Consumption,3476,09:00,09:30,49.96,official_observed_reference,c145a5d22fe0a9c3f6923cc9859b48eac820c7ca3786cbbc3637dc4df8bafe90
2024-04-27,maximum,Day,Generation,1158,16:30,17:00,50.03,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,maximum,Day,Consumption,4889,15:30,16:00,50.07,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,maximum,Evening,Generation,1621,21:30,22:00,50.09,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,maximum,Evening,Consumption,5563,22:00,22:30,49.96,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,maximum,Morning,Generation,776,05:30,06:00,50.06,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,maximum,Morning,Consumption,4127,05:00,05:30,50.02,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,minimum,Night,Generation,770,05:00,05:30,50.02,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,minimum,Night,Consumption,4127,05:00,05:30,50.02,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,minimum,Day,Generation,309,08:00,08:30,50.02,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-27,minimum,Day,Consumption,3884,09:00,09:30,49.97,official_observed_reference,1a50f318b72f73b9a253d68ebfb5ba1cfb68b1dc865747e45b239c9e0a08f9d5
2024-04-28,maximum,Day,Generation,639,17:30,18:00,50.11,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,maximum,Day,Consumption,4384,15:30,16:00,50.12,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,maximum,Evening,Generation,1594,22:00,22:30,50.06,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,maximum,Evening,Consumption,5516,22:00,22:30,50.06,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,maximum,Morning,Generation,964,05:00,05:30,50,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,maximum,Morning,Consumption,4277,05:00,05:30,50.00,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,minimum,Night,Generation,514,18:00,18:30,50.11,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,minimum,Night,Consumption,4078,18:00,18:30,50.11,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,minimum,Day,Generation,266,09:00,09:30,50.08,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-28,minimum,Day,Consumption,3496,10:30,11:00,50.08,official_observed_reference,eb256bea9d01d1723b382c1e4fc5c56aee730b89eb897fb1496a8cad26b31307
2024-04-29,maximum,Day,Generation,1206,17:30,18:00,50.06,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,maximum,Day,Consumption,5087,15:00,15:30,50.08,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,maximum,Evening,Generation,1583,21:30,22:00,50.11,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,maximum,Evening,Consumption,5646,21:30,22:00,50.11,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,maximum,Morning,Generation,858,05:00,05:30,49.95,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,maximum,Morning,Consumption,4170,05:00,05:30,49.95,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,minimum,Night,Generation,858,05:00,05:30,49.95,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,minimum,Night,Consumption,4170,05:00,05:30,49.95,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,minimum,Day,Generation,417,08:30,09:00,50.04,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-29,minimum,Day,Consumption,4025,09:00,09:30,49.97,official_observed_reference,d1048ec78152215d0ca59154a04f1464b39685ce57a2c5f80a841e211a8d5817
2024-04-30,maximum,Day,Generation,1037,15:00,15:30,50.01,official_observed_reference,df606b219185dbc0c25cf1cc073cca52a2da99a3978414ec7bfeafe201fe3d31
2024-04-30,maximum,Day,Consumption,4993,15:00,15:30,50.01,official_observed_reference,df606b219185dbc0c25cf1cc073cca52a2da99a3978414ec7bfeafe201fe3d31
2024-04-30,maximum,Evening,Generation,1601,22:00,22:30,50.06,official_observed_reference,df606b219185dbc0c25cf1cc073cca52a2da99a3978414ec7bfeafe201fe3d31
2024-04-30,maximum,Evening,Consumption,5476,22:30,23:00,50.03,official_observed_reference,df606b219185dbc0c25cf1cc073cca52a2da99a3978414ec7bfeafe201fe3d31
2024-04-30,maximum,Morning,Generation,985,05:00,05:30,49.96,official_observed_reference,df606b219185dbc0c25cf1cc073cca52a2da99a3978414ec7bfeafe201fe3d31
2024-04-30,maximum,Morning,Consumption,4319,05:00,05:30,49.96,official_observed_reference,df606b219185dbc0c25cf1cc073cca52a2da99a3978414ec7bfeafe201fe3d31
