date,station_name_as_reported,generation_mu,month_cumulative_mu,source_daily_average_mu,reported_maximum_output_mw,reported_maximum_output_time,planned_shutdown_reported,forced_shutdown_reported,machines_available_reported,mp_reported,ep_reported,classification,source_sha256
2025-02-05,Neriamangalam,0.472,2.6972,0.5394,57.2,17,1,,3,3,2,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Lower Periyar,0.539,3.044,0.6088,160,18,,,3,3,3,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,"Poringalkuthu, PLBE",0.3964,1.8753,0.3751,43.12,19,2,,4,4,4,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Sengulam,0.2473,1.5063,0.3013,37.8,19,1,,3,3,2,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Kakkad,0.4233,2.1091,0.4218,35.9,20,,,2,2,2,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Kallada,0.2472,1.2331,0.2466,16.2,4,,,2,2,2,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Malankara,0.0822,0.4119,0.0824,4.65,19,1,,2,1,2,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Maniyar,0.0149,0.0952,0.019,,,,,3,,1,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Kuthungal,0.0228,0.1385,0.0277,6,18,,,3,,1,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,PES-Pallivasal,0.266,2.077,0.4154,,,,,2,2,2,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-06,Idukki,4.602,33.634,5.6057,622,18,,,6,6,6,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Sabarigiri,1.975,16.2705,2.7118,275,19,1,,5,5,5,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Idamalayar,0.9955,6.3059,1.051,68.2,7,,,2,2,2,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Sholayar,0.545,4.357,0.7262,54.4,19,,,3,3,3,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Pallivasal,0.0974,0.9548,0.1591,16,18,,2,4,2,4,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Kuttiadi,1.1775,8.8694,1.4782,188,7,1,,5,5,5,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Panniar,0.2977,2.2618,0.377,16.2,,1,,1,1,1,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Neriamangalam,0.4798,3.177,0.5295,60.8,20,1,,3,2,3,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Lower Periyar,0.387,3.431,0.5718,146,19,,,3,,3,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,"Poringalkuthu, PLBE",0.3538,2.2291,0.3715,42.96,19,2,,4,4,4,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Sengulam,0.3242,1.8305,0.3051,50.6,19,,,4,2,4,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Kakkad,0.3187,2.4277,0.4046,35.92,18,,,2,1,2,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Kallada,0.2486,1.4817,0.247,15.4,4,,,2,2,2,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Malankara,0.0843,0.4962,0.0827,4.65,2,1,,2,2,1,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Maniyar,0.0099,0.1051,0.0175,,,,,3,,,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,Kuthungal,,0.1385,0.0231,,,,,3,,,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-06,PES-Pallivasal,,2.077,0.3462,,,,,2,2,2,official_observed_reference,4686298312e929c4da44a8103d8e9f8b25c22756b8c8b011ad0d5596de91c28b
2025-02-07,Idukki,4.684,38.318,5.474,688,19,,,6,4,6,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Sabarigiri,2.185,18.4555,2.6365,280,7,1,,5,5,5,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Idamalayar,0.8373,7.1432,1.0205,67.6,7,,,2,2,2,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Sholayar,0.7296,5.0866,0.7267,54.4,17,,,3,3,3,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Pallivasal,0.113,1.0678,0.1525,17,17,,2,4,2,4,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Kuttiadi,1.3818,10.2512,1.4645,193.8,19,1,,5,3,5,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Panniar,0.2744,2.5362,0.3623,16.2,,1,,1,1,1,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Neriamangalam,0.4626,3.6396,0.5199,60.8,20,1,,3,3,3,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Lower Periyar,0.409,3.84,0.5486,154,19,,,3,,3,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,"Poringalkuthu, PLBE",0.3583,2.5874,0.3696,45.28,8,2,,4,4,4,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Sengulam,0.267,2.0975,0.2996,49,19,,,4,1,4,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Kakkad,0.2973,2.725,0.3893,35.36,19,,,2,,2,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Kallada,0.246,1.7277,0.2468,15,4,,,2,2,2,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Malankara,0.0606,0.5568,0.0795,3.75,20,1,,2,,2,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Maniyar,0.0037,0.1088,0.0155,,,,,3,,1,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,Kuthungal,0.0356,0.1741,0.0249,7.4,18,,,3,,1,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-07,PES-Pallivasal,0.426,2.503,0.3576,,,,,2,1,2,official_observed_reference,bbd7a39f3b5348fdecb0519cef02679ab8690c07851e4b42ad010261ae496ed9
2025-02-08,Idukki,5.26,43.578,5.4473,678,18,,,6,4,6,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Sabarigiri,4.17,22.6255,2.8282,280,8,1,,5,5,5,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Idamalayar,1.0328,8.176,1.022,68.6,15,,,2,2,2,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Sholayar,0.7174,5.804,0.7255,54.4,16,,,3,3,3,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Pallivasal,0.0925,1.1603,0.145,14.4,17,,2,4,1,3,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Kuttiadi,0.8122,11.0634,1.3829,196.6,19,1,,5,3,5,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Panniar,0.3502,2.8864,0.3608,16.2,,1,,1,1,1,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Neriamangalam,0.4296,4.0692,0.5087,60.4,22,1,,3,3,3,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Lower Periyar,0.473,4.313,0.5391,164,18,,,3,,3,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,"Poringalkuthu, PLBE",0.3595,2.9469,0.3684,43.02,19,2,,4,4,4,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Sengulam,0.2579,2.3554,0.2944,50.4,19,,,4,1,4,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Kakkad,0.6125,3.3376,0.4172,35.18,19,,,2,1,2,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Kallada,0.2431,1.9708,0.2464,16.4,17,,,2,2,2,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Malankara,0.0735,0.6303,0.0788,3.6,17,1,,2,2,2,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Maniyar,0.0406,0.1494,0.0187,,,,,3,1,1,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,Kuthungal,,0.1741,0.0218,,,,,3,,,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-08,PES-Pallivasal,0.434,2.937,0.3671,,,,,2,2,2,official_observed_reference,a6c7e1bef5581fcdf67b73d0ea7225964a1d1cbb59d88ad65e11ec81b2400049
2025-02-09,Idukki,4.458,48.036,5.3373,668,7,,,6,6,3,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Sabarigiri,4.1375,26.763,2.9737,280,21,1,,5,3,5,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Idamalayar,1.1437,9.3197,1.0355,70,19,,,2,2,2,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Sholayar,0.3776,6.1816,0.6868,51,19,,,3,2,3,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Pallivasal,0.1012,1.2615,0.1402,14.2,19,,2,4,1,3,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Kuttiadi,1.1013,12.1647,1.3516,194.2,20,1,,5,2,5,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Panniar,0.1026,2.989,0.3321,16.2,18,1,,1,,1,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Neriamangalam,0.3606,4.4298,0.4922,61.2,23,1,,3,,3,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Lower Periyar,0.366,4.679,0.5199,98,19,,,3,,3,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,"Poringalkuthu, PLBE",0.259,3.206,0.3562,38.04,18,2,,4,1,4,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Sengulam,0.3101,2.6655,0.2962,38.6,22,,,4,2,4,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Kakkad,0.6163,3.9538,0.4393,35.82,20,,,2,1,2,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Kallada,0.2477,2.2185,0.2465,15.6,17,,,2,2,2,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Malankara,0.0655,0.6958,0.0773,3.45,,1,,2,1,1,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Maniyar,0.0333,0.1826,0.0203,,,,,3,1,1,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,Kuthungal,0.0277,0.2018,0.0224,5.4,19,,,3,,1,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-09,PES-Pallivasal,0.361,3.298,0.3664,,,,,2,1,1,official_observed_reference,31bcc89c9e0fad0ef44d0b047bf2bbe2dcc8e8a2dd7e08ae3527dda1490ba570
2025-02-10,Idukki,6.187,54.223,5.4223,728,18,,,6,6,6,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Sabarigiri,3.8625,30.6255,3.0626,280,18,1,,5,3,5,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Idamalayar,1.1831,10.5028,1.0503,71.6,17,,,2,2,2,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Sholayar,0.67,6.8516,0.6852,54.6,20,,,3,2,3,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Pallivasal,0.1715,1.433,0.1433,16.2,20,,2,4,1,3,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Kuttiadi,1.2722,13.4369,1.3437,192.8,19,1,,5,3,5,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Panniar,0.2854,3.2744,0.3274,16.2,,1,,1,1,1,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Neriamangalam,0.3336,4.7634,0.4763,77,18,,,4,,4,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Lower Periyar,0.277,4.956,0.4956,162,19,,,3,,3,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,"Poringalkuthu, PLBE",0.2811,3.487,0.3487,43,18,2,,4,1,4,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Sengulam,0.2562,2.9217,0.2922,38.2,19,,,4,1,4,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Kakkad,0.5577,4.5116,0.4512,35.54,19,,,2,1,2,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Kallada,0.2483,2.4668,0.2467,15.8,4,,,2,2,2,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Malankara,0.0614,0.7572,0.0757,4.2,20,1,,2,1,2,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Maniyar,0.0351,0.2178,0.0218,,,,,3,,1,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,Kuthungal,,0.2018,0.0202,,,,,3,,,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-10,PES-Pallivasal,0.364,3.662,0.3662,,,,,2,,2,official_observed_reference,858b07fb41f5e47895c992fb1265f9e7dcf12300f812718a392be56aa29dc71b
2025-02-11,Idukki,5.904,60.127,5.4661,730,19,,,6,3,6,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Sabarigiri,3.925,34.5505,3.141,275,8,1,,5,5,5,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Idamalayar,1.0931,11.5959,1.0542,70.2,16,,,2,2,2,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Sholayar,0.7987,7.6503,0.6955,54.6,18,,,3,3,3,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Pallivasal,0.0999,1.5329,0.1394,15.6,18,,2,4,1,4,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Kuttiadi,1.3942,14.8311,1.3483,197.8,19,1,,5,4,5,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Panniar,0.0451,3.3195,0.3018,16.2,6,1,1,,,,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Neriamangalam,0.261,5.0244,0.4568,76.6,19,,,4,2,4,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Lower Periyar,0.377,5.333,0.4848,158,19,,,3,1,3,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,"Poringalkuthu, PLBE",0.3716,3.8587,0.3508,43,19,2,,4,2,4,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Sengulam,0.297,3.2187,0.2926,51,21,,,4,3,4,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Kakkad,0.6186,5.1301,0.4664,35.34,19,,,2,1,2,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Kallada,0.2474,2.7142,0.2467,15.2,17,,,2,2,2,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Malankara,0.0783,0.8355,0.076,4.2,4,1,,2,2,2,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Maniyar,0.042,0.2598,0.0236,,,,,3,,1,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,Kuthungal,,0.2018,0.0183,,,,,3,,,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-11,PES-Pallivasal,0.431,4.093,0.3721,,,,,2,,2,official_observed_reference,09cffaf6286d8b871afd510fcac8b634d6fefa04fd360eb77d3c6e93a78cf123
2025-02-12,Idukki,5.991,66.118,5.5098,726,19,,,6,3,6,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Sabarigiri,3.9075,38.458,3.2048,275,7,1,,5,5,5,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Idamalayar,1.2892,12.8851,1.0738,69,6,,,2,2,2,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Sholayar,0.7383,8.3886,0.6991,54.4,6,,,3,3,3,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Pallivasal,0.1113,1.6442,0.137,20.6,19,,2,4,1,2,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Kuttiadi,1.5454,16.3765,1.3647,191.8,7,1,,5,5,5,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Panniar,0.3071,3.6266,0.3022,16.2,,1,,1,1,1,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Neriamangalam,0.5334,5.5578,0.4632,76.4,17,,,4,2,4,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Lower Periyar,0.556,5.889,0.4908,160,19,,,3,1,3,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,"Poringalkuthu, PLBE",0.3887,4.2473,0.3539,43.14,19,2,,4,2,4,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Sengulam,0.1831,3.4018,0.2835,50.4,19,,,4,1,4,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Kakkad,0.6265,5.7566,0.4797,35.9,18,,,2,1,2,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Kallada,0.2483,2.9625,0.2469,17.4,17,,,2,2,2,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Malankara,0.0882,0.9237,0.077,4.2,1,,,2,2,2,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Maniyar,0.0413,0.301,0.0251,,,,,3,1,1,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,Kuthungal,0.0468,0.2486,0.0207,7.2,18,,,3,,2,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-12,PES-Pallivasal,0.272,4.365,0.3638,,,,,2,1,1,official_observed_reference,88c5768ac6a1fbc80803195c807ad38104f778b7d658c3bf311d1276a3693d14
2025-02-13,Idukki,8.606,74.724,5.748,736,19,,,6,6,6,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Sabarigiri,4.595,43.053,3.3118,280,17,1,,5,5,5,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Idamalayar,1.3409,14.226,1.0943,67.8,,,,2,2,2,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Sholayar,0.666,9.0546,0.6965,54.4,17,,,3,2,3,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Pallivasal,0.1153,1.7595,0.1353,20.4,18,,2,4,1,4,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Kuttiadi,1.3189,17.6954,1.3612,193,19,1,,5,3,5,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Panniar,0.3006,3.9272,0.3021,16.2,20,1,,1,1,1,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Neriamangalam,0.4144,5.9722,0.4594,60.4,19,,,4,2,3,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Lower Periyar,0.446,6.335,0.4873,156,18,,,3,1,3,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,"Poringalkuthu, PLBE",0.4127,4.6601,0.3585,43.28,7,2,,4,4,4,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Sengulam,0.2471,3.6489,0.2807,38.2,19,,,4,2,3,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Kakkad,0.6294,6.386,0.4912,36.48,20,,,2,2,2,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Kallada,0.2473,3.2098,0.2469,22.2,17,,,2,2,2,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Malankara,0.0981,1.0218,0.0786,4.8,8,,,2,2,2,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Maniyar,0.0463,0.3473,0.0267,,,,,3,1,1,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,Kuthungal,,0.2486,0.0191,,,,,3,,,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-13,PES-Pallivasal,0.343,4.708,0.3622,,,,,2,,1,official_observed_reference,9d142f19c51bf7993f1d82baf339dd74aebcc1fd263fc2c3d9ea1cb30d3e99e6
2025-02-14,Idukki,8.509,83.233,5.9452,726,19,,,6,6,6,official_observed_reference,8c0763e68c3c9bdbc233bcdaba7fe6e6916905f9f02305725d9e602c59c10b44
