date,interface_name_as_reported,import_mu,month_cumulative_mu,source_daily_average_mu,classification,source_sha256
2024-04-22,400KV MDKA,12.42,279.054,12.6843,official_observed_reference,2e60ac9d99792ef242408b3ff7563c5847e70aa1072ada0bfab5cbb56464a617
2024-04-22,400KV PKKD,10.172,209.699,,official_observed_reference,2e60ac9d99792ef242408b3ff7563c5847e70aa1072ada0bfab5cbb56464a617
2024-04-22,400KV KOCHI+KOTTAYAM,18.716,401.078,18.2308,official_observed_reference,2e60ac9d99792ef242408b3ff7563c5847e70aa1072ada0bfab5cbb56464a617
2024-04-22,400KV KOZHKOD,14.759,347.934,,official_observed_reference,2e60ac9d99792ef242408b3ff7563c5847e70aa1072ada0bfab5cbb56464a617
2024-04-22,400KV NORTH TRSR,8.1655,176.9336,8.0424,official_observed_reference,2e60ac9d99792ef242408b3ff7563c5847e70aa1072ada0bfab5cbb56464a617
2024-04-22,400KV TVM,11.069,223.342,,official_observed_reference,2e60ac9d99792ef242408b3ff7563c5847e70aa1072ada0bfab5cbb56464a617
2024-04-22,220KV_KNPA+SBGR +PVUD+EDMN,10.7681,205.813,9.3551,official_observed_reference,2e60ac9d99792ef242408b3ff7563c5847e70aa1072ada0bfab5cbb56464a617
2024-04-22,110KV_MJSM +PRSLA,0.8579,18.5444,,official_observed_reference,2e60ac9d99792ef242408b3ff7563c5847e70aa1072ada0bfab5cbb56464a617
2024-04-23,400KV MDKA,12.622,291.676,12.6816,official_observed_reference,9c4a283330d4cec095ac1f25cf6ceb497f314c000880dd36588826b3da44fdac
2024-04-23,400KV PKKD,10.365,220.064,,official_observed_reference,9c4a283330d4cec095ac1f25cf6ceb497f314c000880dd36588826b3da44fdac
2024-04-23,400KV KOCHI+KOTTAYAM,18.822,419.9,18.2565,official_observed_reference,9c4a283330d4cec095ac1f25cf6ceb497f314c000880dd36588826b3da44fdac
2024-04-23,400KV KOZHKOD,15.975,363.909,,official_observed_reference,9c4a283330d4cec095ac1f25cf6ceb497f314c000880dd36588826b3da44fdac
2024-04-23,400KV NORTH TRSR,7.7239,184.6575,8.0286,official_observed_reference,9c4a283330d4cec095ac1f25cf6ceb497f314c000880dd36588826b3da44fdac
2024-04-23,400KV TVM,11.124,234.466,,official_observed_reference,9c4a283330d4cec095ac1f25cf6ceb497f314c000880dd36588826b3da44fdac
2024-04-23,220KV_KNPA+SBGR +PVUD+EDMN,11.053,216.8659,9.429,official_observed_reference,9c4a283330d4cec095ac1f25cf6ceb497f314c000880dd36588826b3da44fdac
2024-04-23,110KV_MJSM +PRSLA,0.8712,19.4156,,official_observed_reference,9c4a283330d4cec095ac1f25cf6ceb497f314c000880dd36588826b3da44fdac
2024-04-24,400KV MDKA,12.834,304.51,12.6879,official_observed_reference,2ddb0994f7dddfbf680f70ca1cb6d7493df4c210489738ea1671de3b7bb0ce07
2024-04-24,400KV PKKD,10.382,230.446,,official_observed_reference,2ddb0994f7dddfbf680f70ca1cb6d7493df4c210489738ea1671de3b7bb0ce07
2024-04-24,400KV KOCHI+KOTTAYAM,18.612,438.512,18.2713,official_observed_reference,2ddb0994f7dddfbf680f70ca1cb6d7493df4c210489738ea1671de3b7bb0ce07
2024-04-24,400KV KOZHKOD,15.567,379.476,,official_observed_reference,2ddb0994f7dddfbf680f70ca1cb6d7493df4c210489738ea1671de3b7bb0ce07
2024-04-24,400KV NORTH TRSR,8.4026,193.0601,8.0442,official_observed_reference,2ddb0994f7dddfbf680f70ca1cb6d7493df4c210489738ea1671de3b7bb0ce07
2024-04-24,400KV TVM,10.953,245.419,,official_observed_reference,2ddb0994f7dddfbf680f70ca1cb6d7493df4c210489738ea1671de3b7bb0ce07
2024-04-24,220KV_KNPA+SBGR +PVUD+EDMN,10.7906,227.6565,9.4857,official_observed_reference,2ddb0994f7dddfbf680f70ca1cb6d7493df4c210489738ea1671de3b7bb0ce07
2024-04-24,110KV_MJSM +PRSLA,0.8535,20.2691,,official_observed_reference,2ddb0994f7dddfbf680f70ca1cb6d7493df4c210489738ea1671de3b7bb0ce07
2024-04-25,400KV MDKA,12.195,316.705,12.6682,official_observed_reference,69af577db6265e7711f2c709c0a89098e685038a031cd8815b8a10b71ac3088a
2024-04-25,400KV PKKD,11.014,241.46,,official_observed_reference,69af577db6265e7711f2c709c0a89098e685038a031cd8815b8a10b71ac3088a
2024-04-25,400KV KOCHI+KOTTAYAM,18.395,456.907,18.2763,official_observed_reference,69af577db6265e7711f2c709c0a89098e685038a031cd8815b8a10b71ac3088a
2024-04-25,400KV KOZHKOD,15.79,395.266,,official_observed_reference,69af577db6265e7711f2c709c0a89098e685038a031cd8815b8a10b71ac3088a
2024-04-25,400KV NORTH TRSR,7.932,200.9922,8.0397,official_observed_reference,69af577db6265e7711f2c709c0a89098e685038a031cd8815b8a10b71ac3088a
2024-04-25,400KV TVM,11.27,256.689,,official_observed_reference,69af577db6265e7711f2c709c0a89098e685038a031cd8815b8a10b71ac3088a
2024-04-25,220KV_KNPA+SBGR +PVUD+EDMN,11.223,238.8795,9.5552,official_observed_reference,69af577db6265e7711f2c709c0a89098e685038a031cd8815b8a10b71ac3088a
2024-04-25,110KV_MJSM +PRSLA,0.8839,21.1529,,official_observed_reference,69af577db6265e7711f2c709c0a89098e685038a031cd8815b8a10b71ac3088a
2024-04-26,400KV MDKA,11.574,328.279,12.6261,official_observed_reference,f91825626d844cbd5c78cf5b67701cbf427aa8c115af0d158045a0655784f969
2024-04-26,400KV PKKD,10.101,251.561,,official_observed_reference,f91825626d844cbd5c78cf5b67701cbf427aa8c115af0d158045a0655784f969
2024-04-26,400KV KOCHI+KOTTAYAM,16.733,473.64,18.2169,official_observed_reference,f91825626d844cbd5c78cf5b67701cbf427aa8c115af0d158045a0655784f969
2024-04-26,400KV KOZHKOD,15.79,411.056,,official_observed_reference,f91825626d844cbd5c78cf5b67701cbf427aa8c115af0d158045a0655784f969
2024-04-26,400KV NORTH TRSR,7.7564,208.7485,8.0288,official_observed_reference,f91825626d844cbd5c78cf5b67701cbf427aa8c115af0d158045a0655784f969
2024-04-26,400KV TVM,10.841,267.53,,official_observed_reference,f91825626d844cbd5c78cf5b67701cbf427aa8c115af0d158045a0655784f969
2024-04-26,220KV_KNPA+SBGR +PVUD+EDMN,10.6479,249.5274,9.5972,official_observed_reference,f91825626d844cbd5c78cf5b67701cbf427aa8c115af0d158045a0655784f969
2024-04-26,110KV_MJSM +PRSLA,0.6763,21.8292,,official_observed_reference,f91825626d844cbd5c78cf5b67701cbf427aa8c115af0d158045a0655784f969
2024-04-27,400KV MDKA,12.068,340.347,12.6054,official_observed_reference,bd14798c970624ad16d6805773e8c011a958f8bad51aaad7c134ab4db64d9d76
2024-04-27,400KV PKKD,10.707,262.268,,official_observed_reference,bd14798c970624ad16d6805773e8c011a958f8bad51aaad7c134ab4db64d9d76
2024-04-27,400KV KOCHI+KOTTAYAM,16.921,490.561,18.1689,official_observed_reference,bd14798c970624ad16d6805773e8c011a958f8bad51aaad7c134ab4db64d9d76
2024-04-27,400KV KOZHKOD,15.778,426.834,,official_observed_reference,bd14798c970624ad16d6805773e8c011a958f8bad51aaad7c134ab4db64d9d76
2024-04-27,400KV NORTH TRSR,8.2003,216.9489,8.0351,official_observed_reference,bd14798c970624ad16d6805773e8c011a958f8bad51aaad7c134ab4db64d9d76
2024-04-27,400KV TVM,11.132,278.662,,official_observed_reference,bd14798c970624ad16d6805773e8c011a958f8bad51aaad7c134ab4db64d9d76
2024-04-27,220KV_KNPA+SBGR +PVUD+EDMN,10.5243,260.0517,9.6315,official_observed_reference,bd14798c970624ad16d6805773e8c011a958f8bad51aaad7c134ab4db64d9d76
2024-04-27,110KV_MJSM +PRSLA,0.9051,22.7343,,official_observed_reference,bd14798c970624ad16d6805773e8c011a958f8bad51aaad7c134ab4db64d9d76
2024-04-28,400KV MDKA,11.269,351.616,12.5577,official_observed_reference,74d5499d6e39ae5877799b1ea1ceb89f8d1aa2c285e467ce7ad4f691a5c5ac22
2024-04-28,400KV PKKD,10.335,272.603,,official_observed_reference,74d5499d6e39ae5877799b1ea1ceb89f8d1aa2c285e467ce7ad4f691a5c5ac22
2024-04-28,400KV KOCHI+KOTTAYAM,16.647,507.208,18.1146,official_observed_reference,74d5499d6e39ae5877799b1ea1ceb89f8d1aa2c285e467ce7ad4f691a5c5ac22
2024-04-28,400KV KOZHKOD,16.111,442.945,,official_observed_reference,74d5499d6e39ae5877799b1ea1ceb89f8d1aa2c285e467ce7ad4f691a5c5ac22
2024-04-28,400KV NORTH TRSR,7.6759,224.6247,8.0223,official_observed_reference,74d5499d6e39ae5877799b1ea1ceb89f8d1aa2c285e467ce7ad4f691a5c5ac22
2024-04-28,400KV TVM,10.644,289.306,,official_observed_reference,74d5499d6e39ae5877799b1ea1ceb89f8d1aa2c285e467ce7ad4f691a5c5ac22
2024-04-28,220KV_KNPA+SBGR +PVUD+EDMN,10.1232,270.1748,9.6491,official_observed_reference,74d5499d6e39ae5877799b1ea1ceb89f8d1aa2c285e467ce7ad4f691a5c5ac22
2024-04-28,110KV_MJSM +PRSLA,0.9041,23.6385,,official_observed_reference,74d5499d6e39ae5877799b1ea1ceb89f8d1aa2c285e467ce7ad4f691a5c5ac22
2024-04-29,400KV MDKA,13.159,364.775,12.5784,official_observed_reference,b0ce1e8cfbeb7b2aef22663132efdf4793f024a14e45fdfead228d040c0e732f
2024-04-29,400KV PKKD,10.688,283.291,,official_observed_reference,b0ce1e8cfbeb7b2aef22663132efdf4793f024a14e45fdfead228d040c0e732f
2024-04-29,400KV KOCHI+KOTTAYAM,17.976,525.184,18.1098,official_observed_reference,b0ce1e8cfbeb7b2aef22663132efdf4793f024a14e45fdfead228d040c0e732f
2024-04-29,400KV KOZHKOD,16.049,458.994,,official_observed_reference,b0ce1e8cfbeb7b2aef22663132efdf4793f024a14e45fdfead228d040c0e732f
2024-04-29,400KV NORTH TRSR,8.5479,233.1726,8.0404,official_observed_reference,b0ce1e8cfbeb7b2aef22663132efdf4793f024a14e45fdfead228d040c0e732f
2024-04-29,400KV TVM,11.072,300.378,,official_observed_reference,b0ce1e8cfbeb7b2aef22663132efdf4793f024a14e45fdfead228d040c0e732f
2024-04-29,220KV_KNPA+SBGR +PVUD+EDMN,10.0285,280.2034,9.6622,official_observed_reference,b0ce1e8cfbeb7b2aef22663132efdf4793f024a14e45fdfead228d040c0e732f
2024-04-29,110KV_MJSM +PRSLA,0.9303,24.5687,,official_observed_reference,b0ce1e8cfbeb7b2aef22663132efdf4793f024a14e45fdfead228d040c0e732f
2024-04-30,400KV MDKA,12.97,377.745,12.5915,official_observed_reference,514f800c47e15c21e00ea26d08213e7121ff4f3becbbdc5d356a3bd8c2b27a92
2024-04-30,400KV PKKD,10.702,293.993,,official_observed_reference,514f800c47e15c21e00ea26d08213e7121ff4f3becbbdc5d356a3bd8c2b27a92
2024-04-30,400KV KOCHI+KOTTAYAM,17.955,543.139,18.1046,official_observed_reference,514f800c47e15c21e00ea26d08213e7121ff4f3becbbdc5d356a3bd8c2b27a92
2024-04-30,400KV KOZHKOD,16.369,475.363,,official_observed_reference,514f800c47e15c21e00ea26d08213e7121ff4f3becbbdc5d356a3bd8c2b27a92
2024-04-30,400KV NORTH TRSR,9.1153,242.288,8.0763,official_observed_reference,514f800c47e15c21e00ea26d08213e7121ff4f3becbbdc5d356a3bd8c2b27a92
2024-04-30,400KV TVM,10.878,311.256,,official_observed_reference,514f800c47e15c21e00ea26d08213e7121ff4f3becbbdc5d356a3bd8c2b27a92
2024-04-30,220KV_KNPA+SBGR +PVUD+EDMN,10.2038,290.4072,9.6802,official_observed_reference,514f800c47e15c21e00ea26d08213e7121ff4f3becbbdc5d356a3bd8c2b27a92
2024-04-30,110KV_MJSM +PRSLA,0.8963,25.4651,,official_observed_reference,514f800c47e15c21e00ea26d08213e7121ff4f3becbbdc5d356a3bd8c2b27a92
2024-05-01,400KV MDKA,12.652,12.652,12.652,official_observed_reference,7cf2b246aa82204005013ecbd7172f51f4e4f47a6a1ba9606c50428d6105e34b
2024-05-01,400KV PKKD,10.436,10.436,,official_observed_reference,7cf2b246aa82204005013ecbd7172f51f4e4f47a6a1ba9606c50428d6105e34b
2024-05-01,400KV KOCHI+KOTTAYAM,18.739,18.739,18.739,official_observed_reference,7cf2b246aa82204005013ecbd7172f51f4e4f47a6a1ba9606c50428d6105e34b
2024-05-01,400KV KOZHKOD,16.373,16.373,,official_observed_reference,7cf2b246aa82204005013ecbd7172f51f4e4f47a6a1ba9606c50428d6105e34b
2024-05-01,400KV NORTH TRSR,8.8681,8.8681,8.8681,official_observed_reference,7cf2b246aa82204005013ecbd7172f51f4e4f47a6a1ba9606c50428d6105e34b
2024-05-01,400KV TVM,10.942,10.942,,official_observed_reference,7cf2b246aa82204005013ecbd7172f51f4e4f47a6a1ba9606c50428d6105e34b
2024-05-01,220KV_KNPA+SBGR +PVUD+EDMN,11.7919,11.7919,11.7919,official_observed_reference,7cf2b246aa82204005013ecbd7172f51f4e4f47a6a1ba9606c50428d6105e34b
2024-05-01,110KV_MJSM +PRSLA,0.8979,0.8979,,official_observed_reference,7cf2b246aa82204005013ecbd7172f51f4e4f47a6a1ba9606c50428d6105e34b
2024-05-02,400KV MDKA,12.667,25.319,12.6595,official_observed_reference,1b3efafcb6f3fb38aa08fe2f016b9d0526e5816d4ef451929f0a13520e6ccdf0
2024-05-02,400KV PKKD,10.796,21.232,,official_observed_reference,1b3efafcb6f3fb38aa08fe2f016b9d0526e5816d4ef451929f0a13520e6ccdf0
2024-05-02,400KV KOCHI+KOTTAYAM,18.826,37.565,18.7825,official_observed_reference,1b3efafcb6f3fb38aa08fe2f016b9d0526e5816d4ef451929f0a13520e6ccdf0
2024-05-02,400KV KOZHKOD,17.023,33.396,,official_observed_reference,1b3efafcb6f3fb38aa08fe2f016b9d0526e5816d4ef451929f0a13520e6ccdf0
2024-05-02,400KV NORTH TRSR,8.9564,17.8245,8.9122,official_observed_reference,1b3efafcb6f3fb38aa08fe2f016b9d0526e5816d4ef451929f0a13520e6ccdf0
2024-05-02,400KV TVM,11.513,22.455,,official_observed_reference,1b3efafcb6f3fb38aa08fe2f016b9d0526e5816d4ef451929f0a13520e6ccdf0
2024-05-02,220KV_KNPA+SBGR +PVUD+EDMN,11.4109,23.2028,11.6014,official_observed_reference,1b3efafcb6f3fb38aa08fe2f016b9d0526e5816d4ef451929f0a13520e6ccdf0
2024-05-02,110KV_MJSM +PRSLA,0.9126,1.8104,,official_observed_reference,1b3efafcb6f3fb38aa08fe2f016b9d0526e5816d4ef451929f0a13520e6ccdf0
2024-05-03,400KV MDKA,12.987,38.306,12.7687,official_observed_reference,b0fd59b00a99f299671008ffd2846dc8c17a225c4cf8f9536ad45ba97fdef997
2024-05-03,400KV PKKD,11.171,32.403,,official_observed_reference,b0fd59b00a99f299671008ffd2846dc8c17a225c4cf8f9536ad45ba97fdef997
2024-05-03,400KV KOCHI+KOTTAYAM,19.469,57.034,19.0113,official_observed_reference,b0fd59b00a99f299671008ffd2846dc8c17a225c4cf8f9536ad45ba97fdef997
2024-05-03,400KV KOZHKOD,16.604,50,,official_observed_reference,b0fd59b00a99f299671008ffd2846dc8c17a225c4cf8f9536ad45ba97fdef997
2024-05-03,400KV NORTH TRSR,9.0635,26.8879,8.9626,official_observed_reference,b0fd59b00a99f299671008ffd2846dc8c17a225c4cf8f9536ad45ba97fdef997
2024-05-03,400KV TVM,11.523,33.978,,official_observed_reference,b0fd59b00a99f299671008ffd2846dc8c17a225c4cf8f9536ad45ba97fdef997
2024-05-03,220KV_KNPA+SBGR +PVUD+EDMN,11.4711,34.6739,11.558,official_observed_reference,b0fd59b00a99f299671008ffd2846dc8c17a225c4cf8f9536ad45ba97fdef997
2024-05-03,110KV_MJSM +PRSLA,0.9063,2.7168,,official_observed_reference,b0fd59b00a99f299671008ffd2846dc8c17a225c4cf8f9536ad45ba97fdef997
2024-05-04,400KV MDKA,12.684,50.99,12.7475,official_observed_reference,b1ecce7d012546ab4b263ceea8f3d688f05895b2a35e7b9426f7964c05f8bb21
2024-05-04,400KV PKKD,10.83,43.233,,official_observed_reference,b1ecce7d012546ab4b263ceea8f3d688f05895b2a35e7b9426f7964c05f8bb21
2024-05-04,400KV KOCHI+KOTTAYAM,19.26,76.294,19.0735,official_observed_reference,b1ecce7d012546ab4b263ceea8f3d688f05895b2a35e7b9426f7964c05f8bb21
2024-05-04,400KV KOZHKOD,15.759,65.759,,official_observed_reference,b1ecce7d012546ab4b263ceea8f3d688f05895b2a35e7b9426f7964c05f8bb21
2024-05-04,400KV NORTH TRSR,8.6569,35.5448,8.8862,official_observed_reference,b1ecce7d012546ab4b263ceea8f3d688f05895b2a35e7b9426f7964c05f8bb21
2024-05-04,400KV TVM,11.401,45.379,,official_observed_reference,b1ecce7d012546ab4b263ceea8f3d688f05895b2a35e7b9426f7964c05f8bb21
2024-05-04,220KV_KNPA+SBGR +PVUD+EDMN,11.8279,46.5017,11.6254,official_observed_reference,b1ecce7d012546ab4b263ceea8f3d688f05895b2a35e7b9426f7964c05f8bb21
2024-05-04,110KV_MJSM +PRSLA,0.8819,3.5986,,official_observed_reference,b1ecce7d012546ab4b263ceea8f3d688f05895b2a35e7b9426f7964c05f8bb21
2024-05-05,400KV MDKA,11.505,62.495,12.499,official_observed_reference,e50f63c3c568d45c0cc12b6e4591c73f78bb8224fa8f0080ab072e6ee0245477
2024-05-05,400KV PKKD,9.63,52.863,,official_observed_reference,e50f63c3c568d45c0cc12b6e4591c73f78bb8224fa8f0080ab072e6ee0245477
2024-05-05,400KV KOCHI+KOTTAYAM,18.164,94.458,18.8916,official_observed_reference,e50f63c3c568d45c0cc12b6e4591c73f78bb8224fa8f0080ab072e6ee0245477
2024-05-05,400KV KOZHKOD,15.755,81.514,,official_observed_reference,e50f63c3c568d45c0cc12b6e4591c73f78bb8224fa8f0080ab072e6ee0245477
2024-05-05,400KV NORTH TRSR,7.6875,43.2323,8.6465,official_observed_reference,e50f63c3c568d45c0cc12b6e4591c73f78bb8224fa8f0080ab072e6ee0245477
2024-05-05,400KV TVM,11.057,56.436,,official_observed_reference,e50f63c3c568d45c0cc12b6e4591c73f78bb8224fa8f0080ab072e6ee0245477
2024-05-05,220KV_KNPA+SBGR +PVUD+EDMN,12.451,58.9527,11.7905,official_observed_reference,e50f63c3c568d45c0cc12b6e4591c73f78bb8224fa8f0080ab072e6ee0245477
2024-05-05,110KV_MJSM +PRSLA,0.8599,4.4585,,official_observed_reference,e50f63c3c568d45c0cc12b6e4591c73f78bb8224fa8f0080ab072e6ee0245477
2024-05-06,400KV MDKA,12.099,74.594,12.4323,official_observed_reference,cb60024ca74ebb69d95b9c83c6fbd63db4c8a1b0e191067185e7bc4ca1a64955
2024-05-06,400KV PKKD,10.184,63.047,,official_observed_reference,cb60024ca74ebb69d95b9c83c6fbd63db4c8a1b0e191067185e7bc4ca1a64955
2024-05-06,400KV KOCHI+KOTTAYAM,19.584,114.042,19.007,official_observed_reference,cb60024ca74ebb69d95b9c83c6fbd63db4c8a1b0e191067185e7bc4ca1a64955
2024-05-06,400KV KOZHKOD,17.023,98.537,,official_observed_reference,cb60024ca74ebb69d95b9c83c6fbd63db4c8a1b0e191067185e7bc4ca1a64955
2024-05-06,400KV NORTH TRSR,8.4676,51.6999,8.6167,official_observed_reference,cb60024ca74ebb69d95b9c83c6fbd63db4c8a1b0e191067185e7bc4ca1a64955
2024-05-06,400KV TVM,11.739,68.175,,official_observed_reference,cb60024ca74ebb69d95b9c83c6fbd63db4c8a1b0e191067185e7bc4ca1a64955
2024-05-06,220KV_KNPA+SBGR +PVUD+EDMN,13.4291,72.3818,12.0636,official_observed_reference,cb60024ca74ebb69d95b9c83c6fbd63db4c8a1b0e191067185e7bc4ca1a64955
2024-05-06,110KV_MJSM +PRSLA,0.8995,5.358,,official_observed_reference,cb60024ca74ebb69d95b9c83c6fbd63db4c8a1b0e191067185e7bc4ca1a64955
2024-05-07,400KV MDKA,12.22,86.814,12.402,official_observed_reference,de90bbfd68be413cfc4d150d495bdf50649612feef9fdcf0b88c10f59071efb3
2024-05-07,400KV PKKD,10.298,73.345,,official_observed_reference,de90bbfd68be413cfc4d150d495bdf50649612feef9fdcf0b88c10f59071efb3
2024-05-07,400KV KOCHI+KOTTAYAM,20.709,134.751,19.2501,official_observed_reference,de90bbfd68be413cfc4d150d495bdf50649612feef9fdcf0b88c10f59071efb3
2024-05-07,400KV KOZHKOD,16.012,114.549,,official_observed_reference,de90bbfd68be413cfc4d150d495bdf50649612feef9fdcf0b88c10f59071efb3
2024-05-07,400KV NORTH TRSR,8.5667,60.2666,8.6095,official_observed_reference,de90bbfd68be413cfc4d150d495bdf50649612feef9fdcf0b88c10f59071efb3
2024-05-07,400KV TVM,11.668,79.843,,official_observed_reference,de90bbfd68be413cfc4d150d495bdf50649612feef9fdcf0b88c10f59071efb3
2024-05-07,220KV_KNPA+SBGR +PVUD+EDMN,12.8276,85.2094,12.1728,official_observed_reference,de90bbfd68be413cfc4d150d495bdf50649612feef9fdcf0b88c10f59071efb3
2024-05-07,110KV_MJSM +PRSLA,0.9224,6.2805,,official_observed_reference,de90bbfd68be413cfc4d150d495bdf50649612feef9fdcf0b88c10f59071efb3
2024-05-08,400KV MDKA,12.503,99.317,12.4146,official_observed_reference,5922b5b3ec0cfe24ce71ba6ab5b1eb2470c2207c0502ed99b296dc6bb3a098de
2024-05-08,400KV PKKD,10.376,83.721,,official_observed_reference,5922b5b3ec0cfe24ce71ba6ab5b1eb2470c2207c0502ed99b296dc6bb3a098de
2024-05-08,400KV KOCHI+KOTTAYAM,20.108,154.859,19.3574,official_observed_reference,5922b5b3ec0cfe24ce71ba6ab5b1eb2470c2207c0502ed99b296dc6bb3a098de
2024-05-08,400KV KOZHKOD,16.48,131.029,,official_observed_reference,5922b5b3ec0cfe24ce71ba6ab5b1eb2470c2207c0502ed99b296dc6bb3a098de
2024-05-08,400KV NORTH TRSR,8.7943,69.0609,8.6326,official_observed_reference,5922b5b3ec0cfe24ce71ba6ab5b1eb2470c2207c0502ed99b296dc6bb3a098de
2024-05-08,400KV TVM,11.458,91.301,,official_observed_reference,5922b5b3ec0cfe24ce71ba6ab5b1eb2470c2207c0502ed99b296dc6bb3a098de
2024-05-08,220KV_KNPA+SBGR +PVUD+EDMN,11.3766,96.586,12.0733,official_observed_reference,5922b5b3ec0cfe24ce71ba6ab5b1eb2470c2207c0502ed99b296dc6bb3a098de
2024-05-08,110KV_MJSM +PRSLA,0.9226,7.2031,,official_observed_reference,5922b5b3ec0cfe24ce71ba6ab5b1eb2470c2207c0502ed99b296dc6bb3a098de
2024-05-09,400KV MDKA,11.296,110.613,12.2903,official_observed_reference,acffb9e70722cd4afdb7e774517cbbc7a845b6134f34f8c7dc0d9d8b72008e48
2024-05-09,400KV PKKD,10.004,93.725,,official_observed_reference,acffb9e70722cd4afdb7e774517cbbc7a845b6134f34f8c7dc0d9d8b72008e48
2024-05-09,400KV KOCHI+KOTTAYAM,20.186,175.045,19.4494,official_observed_reference,acffb9e70722cd4afdb7e774517cbbc7a845b6134f34f8c7dc0d9d8b72008e48
2024-05-09,400KV KOZHKOD,15.562,146.591,,official_observed_reference,acffb9e70722cd4afdb7e774517cbbc7a845b6134f34f8c7dc0d9d8b72008e48
2024-05-09,400KV NORTH TRSR,6.9634,76.0243,8.4471,official_observed_reference,acffb9e70722cd4afdb7e774517cbbc7a845b6134f34f8c7dc0d9d8b72008e48
2024-05-09,400KV TVM,11.798,103.099,,official_observed_reference,acffb9e70722cd4afdb7e774517cbbc7a845b6134f34f8c7dc0d9d8b72008e48
2024-05-09,220KV_KNPA+SBGR +PVUD+EDMN,12.3339,108.9199,12.1022,official_observed_reference,acffb9e70722cd4afdb7e774517cbbc7a845b6134f34f8c7dc0d9d8b72008e48
2024-05-09,110KV_MJSM +PRSLA,0.9198,8.1229,,official_observed_reference,acffb9e70722cd4afdb7e774517cbbc7a845b6134f34f8c7dc0d9d8b72008e48
2024-05-10,400KV MDKA,10.917,121.53,12.153,official_observed_reference,b645eb1b8de42e3bd5d54e308fe47fc106e67b749c002d99aeea2718256c0977
2024-05-10,400KV PKKD,9.336,103.061,,official_observed_reference,b645eb1b8de42e3bd5d54e308fe47fc106e67b749c002d99aeea2718256c0977
2024-05-10,400KV KOCHI+KOTTAYAM,17.968,193.013,19.3013,official_observed_reference,b645eb1b8de42e3bd5d54e308fe47fc106e67b749c002d99aeea2718256c0977
2024-05-10,400KV KOZHKOD,16.416,163.007,,official_observed_reference,b645eb1b8de42e3bd5d54e308fe47fc106e67b749c002d99aeea2718256c0977
2024-05-10,400KV NORTH TRSR,7.1099,83.1342,8.3134,official_observed_reference,b645eb1b8de42e3bd5d54e308fe47fc106e67b749c002d99aeea2718256c0977
2024-05-10,400KV TVM,11.399,114.498,,official_observed_reference,b645eb1b8de42e3bd5d54e308fe47fc106e67b749c002d99aeea2718256c0977
2024-05-10,220KV_KNPA+SBGR +PVUD+EDMN,11.5887,120.5087,12.0509,official_observed_reference,b645eb1b8de42e3bd5d54e308fe47fc106e67b749c002d99aeea2718256c0977
2024-05-10,110KV_MJSM +PRSLA,0.9587,9.0816,,official_observed_reference,b645eb1b8de42e3bd5d54e308fe47fc106e67b749c002d99aeea2718256c0977
2024-05-11,400KV MDKA,10.5,132.03,12.0027,official_observed_reference,5c6f94cc104cc4bf162b32864a8387cf786b217e9cfe2cb0ce03803fcba2a47f
2024-05-11,400KV PKKD,9.117,112.178,,official_observed_reference,5c6f94cc104cc4bf162b32864a8387cf786b217e9cfe2cb0ce03803fcba2a47f
2024-05-11,400KV KOCHI+KOTTAYAM,18.308,211.321,19.211,official_observed_reference,5c6f94cc104cc4bf162b32864a8387cf786b217e9cfe2cb0ce03803fcba2a47f
2024-05-11,400KV KOZHKOD,16.238,179.245,,official_observed_reference,5c6f94cc104cc4bf162b32864a8387cf786b217e9cfe2cb0ce03803fcba2a47f
